TYPE,SITE_ID,SITE_PID,SITE_TYPE,NAME_ENG,NAME,DESIG,DESIG_ENG,DESIG_TYPE,IUCN_CAT,INT_CRIT,REALM,REP_M_AREA,GIS_M_AREA,REP_AREA,GIS_AREA,NO_TAKE,NO_TK_AREA,STATUS,STATUS_YR,GOV_TYPE,GOVSUBTYPE,OWN_TYPE,OWNSUBTYPE,MANG_AUTH,MANG_PLAN,VERIF,METADATAID,PRNT_ISO3,ISO3,SUPP_INFO,CONS_OBJ,INLND_WTRS,OECM_ASMT
Polygon,4490,4490,PA,Chimalavera Regional Nature Park,Parque Natural Regional de Chimalavera,Regional Nature Park,Regional Nature Park,National,V,Not Applicable,Terrestrial,0,0,100,101.70114417527,Not Applicable,0,Designated,1974,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1822,AGO,AGO,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,4491,4491,PA,Passaros Integral Nature Reserve,Reserva Natural Integral de Passaros,Integral Nature Reserve,Integral Nature Reserve,National,Ia,Not Applicable,Coastal,0,0.046200612945804,0,0.412593129019024,Not Reported,0,Designated,1973,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1822,AGO,AGO,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,4493,4493,PA,Luengue-Luiana National Park,Parque Nacional do Luengue-Luiana,National Park,National Park,National,II,Not Applicable,Terrestrial,0,0,22610,22442.6294275694,Not Applicable,0,Designated,2011,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1822,AGO,AGO,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,4494,4494,PA,Buffalo partial reserve,Reserva parcial do Bufalo,Partial Reserve,Partial Reserve,National,IV,Not Applicable,Terrestrial,0,0,0,434.6154481431,Not Applicable,0,Designated,1974,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1822,AGO,AGO,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,4648,4648,PA,Vwaza Marsh Wildlife Reserve,Vwaza Marsh Wildlife Reserve,Wildlife Reserve,Wildlife Reserve,National,IV,Not Applicable,Terrestrial,0,0,980.670272,981.395136026633,Not Applicable,0,Designated,1977,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Group (Department of National Parks and Wildlife),Available,State Verified,1917,MWI,MWI,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,4649,4649,PA,Marromeu,Marromeu,Reserva Nacional,National Reserve,National,IV,Not Applicable,Terrestrial,0,16.4729756692387,6800,1556.39042102722,Not Applicable,0,Designated,1960,Federal or national ministry or agency,Not Applicable,State,Not Applicable,National Administration of Conservation Areas (ANAC),http://www.anac.gov.mz/wp-content/uploads/2017/07/Plano-de-Maneio-de-Marromeu.pdf,State Verified,1828,MOZ,MOZ,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,4652,4652,PA,Maputo,Maputo,Reserva Especial,Special Reserve,National,II,Not Applicable,Terrestrial,0,0.77681799111223,1040,1039.69592683245,Not Applicable,0,Designated,1960,Collaborative governance,Not Reported,State,Not Applicable,National Administration of Conservation Areas (ANAC),http://www.biofund.org.mz/wp-content/uploads/2015/03/Plano-de-Gest--o-da-REM-2010-a-2014.pdf,State Verified,1828,MOZ,MOZ,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,4759,4759,PA,Oribi Gorge Nature Reserve,Oribi Gorge Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,18.6208914965,18.6212115584746,Not Applicable,0,Designated,1950,Federal or national ministry or agency,Not Applicable,State,Not Applicable,KwaZulu-Natal Nature Conservation Board,Not Reported,State Verified,1840,ZAF,ZAF,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,4763,4763,PA,Loskop Dam Nature Reserve,Loskop Dam Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,235.908823431,235.908362549805,Not Applicable,0,Designated,1954,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Mpumalanga Tourism & Parks Agency (MTPA),Not Reported,State Verified,1840,ZAF,ZAF,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,4764,4764,PA,Hans Merensky Nature Reserve,Hans Merensky Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,10.3700704613,10.370148281452,Not Applicable,0,Designated,1954,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Limpopo Tourism Parks Board,Not Reported,State Verified,1840,ZAF,ZAF,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,4765,4765,PA,Kgaswane Mountain Nature Reserve,Kgaswane Mountain Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,43.8618883739,43.8618174069425,Not Applicable,0,Designated,1967,Federal or national ministry or agency,Not Applicable,State,Not Applicable,North West Parks Board,Not Reported,State Verified,1840,ZAF,ZAF,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,4766,4766,PA,Happy Rest Nature Reserve,Happy Rest Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,22.4741784906,22.4742809542081,Not Applicable,0,Designated,2014,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Not Reported,Not Reported,State Verified,1840,ZAF,ZAF,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,4767,4767,PA,Langjan Nature Reserve,Langjan Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,47.7126716836,47.71273094569,Not Applicable,0,Designated,1954,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Limpopo Tourism Parks Board,Not Reported,State Verified,1840,ZAF,ZAF,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,4934,4934,PA,Entumeni Nature Reserve,Entumeni Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,5.638549,5.63855746599586,Not Applicable,0,Designated,1970,Federal or national ministry or agency,Not Applicable,State,Not Applicable,eThekwini Metropolitan Municipality,Not Reported,State Verified,1840,ZAF,ZAF,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,4936,4936,PA,Karkloof Nature Reserve,Karkloof Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,37.5243155088,37.5243268627891,Not Applicable,0,Designated,1980,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Ezemvelo KwaZulu-Natal Wildlife (EKZNW),Not Reported,State Verified,1840,ZAF,ZAF,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,4938,4938,PA,Bluff Nature Reserve,Bluff Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,0.4590162111,0.459016696586843,Not Applicable,0,Designated,1974,Federal or national ministry or agency,Not Applicable,State,Not Applicable,KwaZulu-Natal Nature Conservation Board,Not Reported,State Verified,1840,ZAF,ZAF,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,4940,4940,PA,Kenneth Stainbank Nature Reserve,Kenneth Stainbank Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,2.1289048166,2.12891308363546,Not Applicable,0,Designated,1963,Federal or national ministry or agency,Not Applicable,State,Not Applicable,KwaZulu-Natal Nature Conservation Board,Not Reported,State Verified,1840,ZAF,ZAF,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,4942,4942,PA,Moor Park Nature Reserve,Moor Park Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,2.6082261012,2.60818968800264,Not Applicable,0,Designated,1967,Federal or national ministry or agency,Not Applicable,State,Not Applicable,KwaZulu-Natal Nature Conservation Board,Not Reported,State Verified,1840,ZAF,ZAF,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,4943,4943,PA,Harold Johnson Nature Reserve,Harold Johnson Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,1.0286374133,1.02863498296112,Not Applicable,0,Designated,1967,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Ezemvelo KwaZulu-Natal Wildlife (EKZNW),Not Reported,State Verified,1840,ZAF,ZAF,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,4944,4944,PA,Doreen Clark Nature Reserve,Doreen Clark Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,0.0581673859,0.058167371386394,Not Applicable,0,Designated,1969,Federal or national ministry or agency,Not Applicable,State,Not Applicable,KwaZulu-Natal Nature Conservation Board,Not Reported,State Verified,1840,ZAF,ZAF,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,4999,4999,PA,Tassili n'Ajjer,Tassili n'Ajjer,World Heritage Site (natural or mixed),World Heritage Site (natural or mixed),International,Not Applicable,"(i);(iii);(vii);(viii)",Terrestrial,0,0,72000,75389.9871841254,Not Applicable,0,Inscribed,1982,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,946,DZA,DZA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5003,5003,PA,Taï National Park,Parc national de Taï,World Heritage Site (natural or mixed),World Heritage Site (natural or mixed),International,Not Applicable,"(vii);(x)",Terrestrial,0,0,3300,3459.53369849757,Not Applicable,0,Inscribed,1982,Government-delegated management,Not Applicable,Not Reported,Not Applicable,Office Ivoirien des Parcs et Réserves,Existing,State Verified,946,CIV,CIV,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5004,5004,PA,Aldabra Atoll,Aldabra Atoll,World Heritage Site (natural or mixed),World Heritage Site (natural or mixed),International,Not Applicable,"(ix);(vii);(x)",Coastal,157.7184981364,337.982686770381,350,494.649945510622,Not Reported,0,Inscribed,1982,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Seychelles Island Foundation,Not Reported,State Verified,946,SYC,SYC,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5005,5005,PA,Selous Game Reserve,Réserve de gibier de Selous,World Heritage Site (natural or mixed),World Heritage Site (natural or mixed),International,Not Applicable,"(ix);(x)",Terrestrial,0,0,51200,47214.8070795043,Not Applicable,0,Inscribed,1982,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,946,TZA,TZA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5021,5021,PA,Analamazaotra,Analamazaotra,Parc National,National Park,National,II,Not Applicable,Terrestrial,0,0,8.74,8.72159697296388,Not Applicable,0,Designated,2015,Federal or national ministry or agency,Not Applicable,State,Not Applicable,"Ministry of Environment and Sustainable Development, MNP",Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5022,5022,PA,Analamerana,Analamerana,Parc National,National Park,National,II,Not Applicable,Terrestrial,0,0,347,471.731296146057,Not Applicable,0,Designated,2015,Federal or national ministry or agency,Not Applicable,State,Not Applicable,"Ministry of Environment and Sustainable Development, MNP",Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5023,5023,PA,Anjanaharibe_sud,Anjanaharibe_sud,Reserve Speciale,Special Reserve,National,IV,Not Applicable,Terrestrial,0,0,269.03,269.187060417074,Not Applicable,0,Designated,2015,Federal or national ministry or agency,Not Applicable,State,Not Applicable,"Ministry of Environment and Sustainable Development, MNP",Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5024,5024,PA,Ankarana,Ankarana,Reserve Speciale,Special Reserve,National,IV,Not Applicable,Terrestrial,0,0,182.25,252.526883566942,Not Applicable,0,Designated,2015,Federal or national ministry or agency,Not Applicable,State,Not Applicable,"Ministry of Environment and Sustainable Development, MNP",Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5026,5026,PA,Manongarivo,Manongarivo,Reserve Speciale,Special Reserve,National,IV,Not Applicable,Terrestrial,0,0,515.68,516.19179018553,Not Applicable,0,Designated,2015,Federal or national ministry or agency,Not Applicable,State,Not Applicable,"Ministry of Environment and Sustainable Development, MNP",Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5027,5027,PA,Kalambatrika,Kalambatrika,Special Reserve,Special Reserve,National,IV,Not Applicable,Terrestrial,0,0,524.25736,304.134267130563,Not Applicable,0,Designated,1959,Government-delegated management,Not Applicable,State,Not Applicable,Ministry of Environment and Sustainable Development,Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5028,5028,PA,Manombo,Manombo,Reserve Speciale,Special Reserve,National,IV,Not Applicable,Terrestrial,0,0,53.2,65.4269058301261,Not Applicable,0,Designated,1962,Federal or national ministry or agency,Not Applicable,State,Not Applicable,"Ministry of Environment and Sustainable Development, MNP",Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5029,5029,PA,Ivohibe,Ivohibe,Reserve Speciale,Special Reserve,National,IV,Not Applicable,Terrestrial,0,0,34.53,44.9445279905234,Not Applicable,0,Designated,1964,Federal or national ministry or agency,Not Applicable,State,Not Applicable,"Ministry of Environment and Sustainable Development, MNP",Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5030,5030,PA,Ambohijanahary,Ambohijanahary,Reserve Speciale,Special Reserve,National,IV,Not Applicable,Terrestrial,0,0,247.5,243.169424268488,Not Applicable,0,Designated,1958,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Ministry of Environment and Sustainable Development,Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5031,5031,PA,Bemarivo,Bemarivo,Reserve Speciale,Special Reserve,National,IV,Not Applicable,Terrestrial,0,0,115.7,120.361709527839,Not Applicable,0,Designated,1956,Government-delegated management,Not Applicable,State,Not Applicable,Ministry of Environment and Sustainable Development,Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5032,5032,PA,Bora,Bora,Reserve Speciale,Special Reserve,National,IV,Not Applicable,Terrestrial,0,0,48.41,40.5577912909334,Not Applicable,0,Designated,1956,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Ministry of Environment and Sustainable Development,Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5033,5033,PA,Kasijy,Kasijy,Reserve Speciale,Special Reserve,National,IV,Not Applicable,Terrestrial,0,0,198,229.713006166646,Not Applicable,0,Designated,1956,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Ministry of Environment and Sustainable Development,Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5034,5034,PA,Maningoza,Maningoza,Reserve Speciale,Special Reserve,National,IV,Not Applicable,Terrestrial,0,0,79,59.7150829450266,Not Applicable,0,Designated,1956,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Ministry of Environment and Sustainable Development,Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5035,5035,PA,Marotandrano,Marotandrano,Reserve Speciale,Special Reserve,National,IV,Not Applicable,Terrestrial,0,0,422,451.276157384516,Not Applicable,0,Designated,2015,Federal or national ministry or agency,Not Applicable,State,Not Applicable,"Ministry of Environment and Sustainable Development, MNP",Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5036,5036,PA,Tampoketsa Analamaitso,Tampoketsa Analamaitso,Reserve Speciale,Special Reserve,National,IV,Not Applicable,Terrestrial,0,0,171.5,225.810559389422,Not Applicable,0,Designated,1959,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Ministry of Environment and Sustainable Development,Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5037,5037,PA,Ambatovaky,Ambatovaky,Reserve Speciale,Special Reserve,National,IV,Not Applicable,Terrestrial,0,0,78139,781.432051067904,Not Applicable,0,Designated,1958,Federal or national ministry or agency,Not Applicable,State,Not Applicable,"Ministry of Environment and Sustainable Development, MNP",Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5038,5038,PA,Mangerivola,Mangerivola,Reserve Speciale,Special Reserve,National,IV,Not Applicable,Terrestrial,0,0,119,124.766524443515,Not Applicable,0,Designated,1958,Federal or national ministry or agency,Not Applicable,State,Not Applicable,"Ministry of Environment and Sustainable Development, MNP",Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5039,5039,PA,Nosy Mangabe,Nosy Mangabe,Reserve Speciale,Special Reserve,National,IV,Not Applicable,Terrestrial,1.32,0.59465322121566,7.29,5.95804936957567,Not Applicable,0,Designated,2015,Federal or national ministry or agency,Not Applicable,State,Not Applicable,"Ministry of Environment and Sustainable Development, MNP",Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5040,5040,PA,Andranomena,Andranomena,Reserve Speciale,Special Reserve,National,IV,Not Applicable,Terrestrial,0,0,64.2,81.7488866566695,Not Applicable,0,Designated,2015,Federal or national ministry or agency,Not Applicable,State,Not Applicable,"Ministry of Environment and Sustainable Development, MNP",Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5041,5041,PA,Cap Sainte Marie,Cap Sainte Marie,Reserve Speciale,Special Reserve,National,IV,Not Applicable,Terrestrial,0,1.70863509428202,36.1,36.2199196511943,Not Applicable,0,Designated,2015,Federal or national ministry or agency,Not Applicable,State,Not Applicable,"Ministry of Environment and Sustainable Development, MNP",Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5042,5042,PA,Perrier,Perrier,Nature Reserve,Nature Reserve,National,IV,Not Applicable,Terrestrial,0,0,0.02,0.04377746615603,Not Applicable,0,Designated,1951,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Forestry Service,Not Existing,State Verified,1819,MUS,MUS,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5043,5043,PA,Corps de garde Nature reserve,Corps de garde Nature reserve,Nature Reserve,Nature Reserve,National,IV,Not Applicable,Terrestrial,0,0,0.9,0.946751623733785,Not Applicable,0,Designated,1951,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Forestry Service,Not Existing,State Verified,1819,MUS,MUS,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5044,5044,PA,Le Pouce Nature reserve,Le Pouce Nature reserve,Nature Reserve,Nature Reserve,National,IV,Not Applicable,Terrestrial,0,0,0.69,0.389144940549711,Not Applicable,0,Designated,1951,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Forestry Service,Not Existing,State Verified,1819,MUS,MUS,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5045,5045,PA,Cabinet Nature Reserve,Cabinet Nature Reserve,Nature Reserve,Nature Reserve,National,IV,Not Applicable,Terrestrial,0,0,0.18,0.266396957387751,Not Applicable,0,Designated,1951,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Forestry Service,Not Existing,State Verified,1819,MUS,MUS,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5048,5048,PA,Gouly Pere,Gouly Pere,Nature Reserve,Nature Reserve,National,IV,Not Applicable,Terrestrial,0,0,0.11,0.051367344537219,Not Applicable,0,Designated,1974,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Forestry Service,Not Existing,State Verified,1819,MUS,MUS,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5049,5049,PA,Bois Sec,Bois Sec,Nature Reserve,Nature Reserve,National,IV,Not Applicable,Terrestrial,0,0,0.06,0.072862641654657,Not Applicable,0,Designated,1974,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Forestry Service,Not Existing,State Verified,1819,MUS,MUS,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5050,5050,PA,Ilot Gabriel,Ilot Gabriel,Nature Reserve,Nature Reserve,National,IV,Not Applicable,Coastal,0,0.256854250130924,0.42,0.396560062920516,Not Reported,0,Designated,1972,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Forestry Service,Existing,State Verified,1819,MUS,MUS,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5051,5051,PA,Ile Plate (Flat Island),Ile Plate (Flat Island),Nature Reserve,Nature Reserve,National,IV,Not Applicable,Coastal,0,1.55176714015979,2.53,2.53934591917398,Not Reported,0,Designated,1972,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Forestry Service,Existing,State Verified,1819,MUS,MUS,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5052,5052,PA,Coin de Mire (Gunner's Quoin),Coin de Mire (Gunner's Quoin),Nature Reserve,Nature Reserve,National,IV,Not Applicable,Marine,0,0.720697180698509,0.76,0.743408049365523,Not Reported,0,Designated,1970,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Forestry Service,Existing,State Verified,1819,MUS,MUS,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,5053,5053,PA,Ilot Marianne,Ilot Marianne,Nature Reserve,Nature Reserve,National,IV,Not Applicable,Coastal,0,0.006403091050621,0.02,0.01986637317988,Not Reported,0,Designated,1972,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Forestry Service,Existing,State Verified,1819,MUS,MUS,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5054,5054,PA,Ile aux Aigrettes,Ile aux Aigrettes,Nature Reserve,Nature Reserve,National,IV,Not Applicable,Marine,0,0.252440582472133,0.25,0.252440582472133,Not Reported,0,Designated,1965,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Forestry Service,Existing,State Verified,1819,MUS,MUS,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,5081,5081,PA,Mavinga National Park,Parque Nacional de Mavinga,National Park,National Park,National,II,Not Applicable,Terrestrial,0,0,5950,42257.6763424122,Not Applicable,0,Designated,2011,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1822,AGO,AGO,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5086,5086,PA,Boucle du Baoulé Biosphere Reserve,Réserve de Biosphère Boucle du Baoulé,UNESCO-MAB Biosphere Reserve,UNESCO-MAB Biosphere Reserve,International,Not Applicable,Not Applicable,Terrestrial,0,0,1929.79,5360.53227473146,Not Applicable,0,Designated,2001,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,State,Not Existing,State Verified,1984,MLI,MLI,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5151,5151,PA,Shai Hills,Shai Hills,Resource Reserve,Resource Reserve,National,VI,Not Applicable,Terrestrial,0,0,51.94526572,51.8397318978801,Not Applicable,0,Designated,1971,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Wildlife Division,Management plan is implemented and available,State Verified,1972,GHA,GHA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5152,5152,PA,Kalakpa,Kalakpa,Resource Reserve,Resource Reserve,National,VI,Not Applicable,Terrestrial,0,0,320,77.8073689383581,Not Applicable,0,Designated,1975,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Wildlife Division,Management plan is implemented and available,State Verified,1972,GHA,GHA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5153,5153,PA,Gbele,Gbele,Resource Reserve,Resource Reserve,National,VI,Not Applicable,Terrestrial,0,0,555.4980125,555.837594919193,Not Applicable,0,Designated,1975,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Wildlife Division,Management plan is implemented and available,State Verified,1972,GHA,GHA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5154,5154,PA,Owabi Wildlife Sanctuary,Owabi,Wildlife Sanctuary,Wildlife Sanctuary,National,IV,Not Applicable,Terrestrial,0,0,13.1,1.51017445738249,Not Applicable,0,Designated,1971,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Wildlife Division,Management plan is implemented and available,State Verified,1972,GHA,GHA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5155,5155,PA,Bomfobiri,Bomfobiri,Wildlife Sanctuary,Wildlife Sanctuary,National,IV,Not Applicable,Terrestrial,0,0,53,77.0319912010114,Not Applicable,0,Designated,1975,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Wildlife Division,Management plan is implemented and available,State Verified,1972,GHA,GHA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5156,5156,PA,Kuyambana,Kuyambana,Game Reserve,Game Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,2614,1708.23292585209,Not Applicable,0,Designated,1971,Sub-national ministry or agency,Not Applicable,State,Not Applicable,Not Reported,Not Reported,Not Reported,212,NGA,NGA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5157,5157,PA,Kétou,Kétou,Classified Forest,Classified Forest,National,Not Reported,Not Applicable,Terrestrial,0,0,110,130.846800393258,Not Applicable,0,Designated,1945,Not Reported,Not Applicable,State,Not Applicable,Not Reported,Not Reported,State Verified,6,BEN,BEN,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5158,5158,PA,La Lama Nord,La Lama Nord,Classified Forest,Classified Forest,National,Not Reported,Not Applicable,Terrestrial,0,0,65,106.410942891896,Not Applicable,0,Designated,1946,Not Reported,Not Applicable,State,Not Applicable,Not Reported,Not Reported,State Verified,6,BEN,BEN,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5159,5159,PA,Agrimey,Agrimey,Classified Forest,Classified Forest,National,Not Reported,Not Applicable,Terrestrial,0,0,28,30.5530241584728,Not Applicable,0,Designated,1945,Not Reported,Not Applicable,State,Not Applicable,Not Reported,Not Reported,State Verified,6,BEN,BEN,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5160,5160,PA,Atchérigbé,Atchérigbé,Classified Forest,Classified Forest,National,Not Reported,Not Applicable,Terrestrial,0,0,31.5,125.678059172281,Not Applicable,0,Designated,1942,Not Reported,Not Applicable,State,Not Applicable,Not Reported,Not Reported,State Verified,6,BEN,BEN,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5161,5161,PA,Djigbé,Djigbé,Classified Forest,Classified Forest,National,Not Reported,Not Applicable,Terrestrial,0,0,43,38.4012779631265,Not Applicable,0,Designated,1942,Not Reported,Not Applicable,State,Not Applicable,Not Reported,Not Reported,State Verified,6,BEN,BEN,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5162,5162,PA,Ouémé Boukou,Ouémé Boukou,Classified Forest,Classified Forest,National,Not Reported,Not Applicable,Terrestrial,0,0,205,206.628301111418,Not Applicable,0,Designated,1954,Not Reported,Not Applicable,State,Not Applicable,Not Reported,Not Reported,State Verified,6,BEN,BEN,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5164,5164,PA,Bahr Salamat,Bahr Salamat,Réserve de faune,Faunal reserve,National,IV,Not Applicable,Terrestrial,0,0,20950.1,21028.4419226733,Not Applicable,0,Designated,1964,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1965,TCD,TCD,Not Applicable,Not Applicable,Not Reported,Not Applicable
